[-0.04759684 -0.06579928 13.504564  ]	 [-0.05649805 -0.07630391 13.47991   ]	
[-0.20390508  0.01536901 13.548038  ]	 [-1.747928e-01 -4.133068e-03  1.349075e+01]	
[3.6924350e-01 1.8583089e-03 1.3495496e+01]	 [ 3.762035e-01 -4.038423e-03  1.343576e+01]	
[ 1.0545658  -0.03827851 13.378516  ]	 [ 1.034647   -0.02589387 13.31736   ]	
[ 1.4127612   0.09688647 12.218562  ]	 [ 1.419764    0.07431689 12.18624   ]	
[ 1.2776155e+00 -1.0023937e-02  1.0786864e+01]	 [ 1.320247   -0.03410196 10.75783   ]	
[0.87677187 0.05475654 9.170852  ]	 [0.8335931  0.05233728 9.273111  ]	
[ 0.4469174  -0.04560159 10.7424135 ]	 [ 0.4323275 -0.05706   10.73498  ]	
[-0.14258921 -0.02817808 12.32447   ]	 [-0.1481023 -0.0700717 12.22036  ]	
[-0.6655454   0.03502412 10.801784  ]	 [-0.6545734   0.04745395 10.67865   ]	
[-1.0699992  -0.02899127 10.454288  ]	 [-1.071812   -0.01937781 10.54072   ]	
[-1.1380732  -0.05633347 11.849939  ]	 [-1.152775   -0.08791021 11.99127   ]	
[ 0.2514162 -0.0524499  1.6021285]	 [ 0.144896   -0.00700044  1.43412   ]	
[ 0.28975886 -0.04388775  2.9482388 ]	 [ 0.3172919 -0.0172593  2.92363  ]	
[ 0.30914262 -0.02994351  4.5195093 ]	 [ 0.3079574  -0.02563249  4.446419  ]	
[ 0.7297726  -0.02450396  5.868678  ]	 [ 0.7294557  -0.03931877  5.874889  ]	
[ 1.1410345  -0.04787777  7.344633  ]	 [ 1.149606  -0.0566529  7.276174 ]	
[ 1.1780877  -0.06690817  8.765712  ]	 [ 1.155729   -0.06572354  8.791772  ]	
[ 1.3910279  -0.07550584 10.246795  ]	 [ 1.392393   -0.08533809 10.22939   ]	
[ 1.5614865  -0.10801415 11.418444  ]	 [ 1.558241   -0.09834255 11.53059   ]	
[ 1.4542606  0.0363691 10.243159 ]	 [1.506092e+00 1.571156e-03 1.052633e+01]	
[ 1.4931023  -0.06625937 11.685897  ]	 [ 1.509013   -0.09224371 11.75033   ]	
[ 1.5941248   0.07006063 10.545065  ]	 [ 1.63732     0.05337037 10.67173   ]	
[ 1.4632322  -0.10057001 11.88511   ]	 [ 1.47514   -0.1068147 11.9951   ]	
[ 1.5306695   0.09794362 10.8186655 ]	 [ 1.549935    0.05053121 10.8467    ]	
[1.2432532 0.018443  9.431022 ]	 [1.261425   0.01861802 9.418292  ]	
[ 1.3068907  -0.07235871 10.772496  ]	 [ 1.312943  -0.0776067 10.81791  ]	
[ 1.5874805  -0.03316854 10.760575  ]	 [ 1.620095   -0.05074761 10.76795   ]	
[1.3312345  0.01684983 9.392456  ]	 [1.318046   0.02655351 9.339677  ]	
[ 1.1968005  -0.05888574 10.749037  ]	 [ 1.205783   -0.07611465 10.80258   ]	
[ 1.5576696  -0.03002839 10.732676  ]	 [ 1.565591  -0.0470945 10.70824  ]	
[1.3196061  0.01364447 9.2993965 ]	 [1.314856   0.02530729 9.268545  ]	
[ 0.6851442  -0.04256247 10.734551  ]	 [ 0.7027788  -0.05870995 10.75783   ]	
[ 0.02913791 -0.06239794 12.27983   ]	 [ 0.01799726 -0.06888331 12.27981   ]	
[-6.6327393e-01 -9.4405264e-03  1.2227298e+01]	 [-0.635174   -0.01320675 12.22706   ]	
[-1.1606076e+00  8.2431585e-03  1.1971525e+01]	 [-1.214797   -0.03355929 12.09263   ]	
[-1.5238690e+00  5.8697015e-03  1.1887300e+01]	 [-1.577098   -0.03418165 11.97194   ]	
[-1.7335267   0.06329168 10.981739  ]	 [-1.709667    0.04999085 10.86787   ]	
[-1.0538461  0.0514992  9.421151 ]	 [-1.364314   -0.01102112  9.430349  ]	
[-0.43765774  0.01616402  7.9040833 ]	 [-0.4637334   0.05279963  8.02174   ]	
[-0.48526868 -0.04418258  9.481017  ]	 [-0.5189853  -0.05416417  9.484912  ]	
[-0.63342285 -0.0594589  10.969491  ]	 [-0.6517711 -0.0692215 10.96462  ]	
[-0.42694297 -0.06626891 12.498483  ]	 [-0.4397116  -0.07354942 12.47872   ]	
[-0.35704952 -0.06786446 14.002324  ]	 [-0.3493257  -0.08141701 13.96934   ]	
[-0.4238947  -0.08709209 15.466193  ]	 [-0.4126263  -0.09132238 15.43393   ]	
